fuzzyKey	title	scrapedDate	scrapedType	scrapedSubType	image
2dcd952b8118ec7d8f69f25b4f03635c	Press Release - 2021.05.18	2021-05-18	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.18/Release_No_-_480_English-page-001.jpg
ee9ec41ea3313972604db38b073033fe	Press Release - 2021.05.18 - Declaring 02 Special Holidays for Government Offices	2021-05-18	Press Release	Declaring 02 Special Holidays for Government Offices	https://www.dgi.gov.lk/images/2021.05.17/02.jpg
bb68ed018d797f37b1f7dd7d4c7958c7	Press Release - 2021.05.17 - Three Police Areas in Mulathivu District Isolated	2021-05-17	Press Release	Three Police Areas in Mulathivu District Isolated	https://www.dgi.gov.lk/images/2021.05.17/Release_No_-_479_English-page-001.jpg
de6dc18463fcbdcc1db0debba380d785	Press Release - 2021.05.17 - Covid 19 infection deaths	2021-05-17	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.05.17/Press_Release_-_478_English-page-001.jpg
5a898e87a9a71c944e43cbc94c52eab2	Press Release - 2021.05.17 - Covid 19 infection report	2021-05-17	Press Release	Covid 19 infection report	https://www.dgi.gov.lk/images/2021.05.17/Release_No_-_477_English-page-001.jpg
39e7246b866c619dc45779b558345e5e	Press Release - 2021.05.17	2021-05-17	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.17/Release_No_-_476_English-page-001.jpg
332290212211ebc4b8a1ccc16e50ce2b	Press Release - 2021.05.17 - Travel restrictions re - imposed from 21st - 25th and 25th - 28th	2021-05-17	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.17/Release_No_-_475_English-page-001.jpg
8c85090beb517fcc17fc3037a67f41af	Press Release - 2021.05.17 - Released from isolation and Newly isolated areas	2021-05-17	Press Release	Released from isolation and Newly isolated areas	https://www.dgi.gov.lk/images/2021.05.17/Release_No_-_474_English-page-001.jpg
31a8cf4b06519f10fe80b767611ac6eb	Press Release - 2021.05.16 - Covid 19 infection deaths	2021-05-16	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.05.15/Press_Release_-_473_English-page-001.jpg
13055fc6a72340f88fe6303d28230ff1	Press Release - 2021.05.16 - Covid 19 infection report	2021-05-16	Press Release	Covid 19 infection report	https://www.dgi.gov.lk/images/2021.05.15/Release_No_-_472_English-page-001.jpg
49e7b60199068656682b21a647868317	Press Release - 2021.05.16	2021-05-16	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.15/Release_No_-_471_English-page-001.jpg
a8aea02cc4b6efbf723fabde33eb8afc	Press Release - 2021.05.15 - Covid 19 infection deaths	2021-05-15	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.05.15/Press_Release_-_470_English-page-001_-_Copy.jpg
57399a5b605345f884ad05b0e22c10be	Press Release - 2021.05.15 - Covid 19 infection report	2021-05-15	Press Release	Covid 19 infection report	https://www.dgi.gov.lk/images/2021.05.15/Release_No_-_469_English-page-001.jpg
045ec11734c28d412ed88a6aff3636f8	Press Release - 2021.05.15	2021-05-15	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.15/Release_No_-_468_English-page-001.jpg
18344fca040a5a027eb36f99d7f43aa3	Press Release - 2021.05.14 - Covid 19 infection deaths	2021-05-14	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.05.14/Press_Release_-_467_English-page-001_1.jpg
c0146f8abf29b4677a53b7ebf3f9c49e	Press Release - 2021.05.14 - Covid 19 infection report	2021-05-14	Press Release	Covid 19 infection report	https://www.dgi.gov.lk/images/2021.05.14/Release_No_-_466_English-page-001.jpg
f29267c2cbac009aeac6735c037d0913	Press Release - 2021.05.14	2021-05-14	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.14/Release_No_-_465_English-page-001.jpg
7f5473c221fcd45dcad351b62e1b98e9	Press Release - 2021.05.14 - Released from isolation and Newly designated Isolated Areas	2021-05-14	Press Release	Released from isolation and Newly designated Isolated Areas	https://www.dgi.gov.lk/images/2021.05.14/Release_No_-_464_English-page-001.jpg
4c87d0c3d6c102744b21dc9b60f964de	Press Release - 2021.05.13 - Covid 19 infection deaths	2021-05-13	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.05.13/Release_No_-_463_English-page-001.jpg
35808a3506da9ee607976f6ce8b93658	Press Release - 2021.05.13 - Covid 19 infections report	2021-05-13	Press Release	Covid 19 infections report	https://www.dgi.gov.lk/images/2021.05.13/Release_No_-_462_English-page-001.jpg
4379501775e0d5e546e6266a21fcbec8	Press Release - 2021.05.13 - Travel Restrictions No Hindrance to Apparel Industry	2021-05-13	Press Release	Travel Restrictions No Hindrance to Apparel Industry	https://www.dgi.gov.lk/images/2021.05.13/Release_No_-_461_English-page-001.jpg
302a3a2a8893a75e354b7af653421de7	Press Release - 2021.05.13	2021-05-13	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.13/Release_No_-_460_English-page-001.jpg
fdf36701e16d1b87cfcfb0567e86a913	Press Release - 2021.05.13 - Covid 19 infection deaths reported yesterday ( 12)	2021-05-13	Press Release	Covid 19 infection deaths reported yesterday ( 12)	https://www.dgi.gov.lk/images/2021.05.13/Press_Release_-_459_English-page-001.jpg
6a3fde92cf08503766565a3b241ca456	Press Release - 2021.05.13 - Released from isolation and Newly designated Isolated Areas	2021-05-13	Press Release	Released from isolation and Newly designated Isolated Areas	https://www.dgi.gov.lk/images/2021.05.13/Release_No_-_458_English-page-001.jpg
ee527f954a34fbcd810763b1b1083c15	Press Release - 2021.05.12 - Today Covid 19 infection report	2021-05-12	Press Release	Today Covid 19 infection report	https://www.dgi.gov.lk/images/2021.05.12/Release_No_-_457_English-page-001.jpg
4ad4144acd55dfa0ef92e4cd94bb061e	Press Release - 2021.05.12	2021-05-12	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.12/Release_No_-_456_English-page-001.jpg
ef9755182d89494e75dc5ebb750cf59b	Press Release - 2021.05.12 - Travel restructions imposed to control Covid 19 spread	2021-05-12	Press Release	Travel restructions imposed to control Covid 19 spread	https://www.dgi.gov.lk/images/2021.05.12/Press_Release_Revised_-_445_English-page-001.jpg
072e5e7101f7176f142f16375a7ffc63	Press Release - 2021.05.12 - Restriction of inter - provincial travel and Revised restrictions on permitted functions with effect from 12.05.2021 until 31.05.2021	2021-05-12	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.13/Restriction_of_inter-provincial_travel_and_Revised_restrictions_on_permitted_functions_-_with_effect_from_12.05.2021_until_31.05.2021_EnglishSinhala-page-001.jpg
3a5ce36a645ce69fbb7900324c151e11	Press Release - 2021.05.12 - Isolated lifting and newly isolated areas	2021-05-12	Press Release	Isolated lifting and newly isolated areas	https://www.dgi.gov.lk/images/2021.05.12/Release_No_-_454_English-page-001.jpg
3658abbcf17a9b681e674ff8ea4c07a3	Press Release - 2021.05.11	2021-05-11	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.12/Release_No_-_453_English-page-001.jpg
7fbaac4a7e1208c7c8a457f75c947f41	Press Release - 2021.05.11 - Covid 19 infection deaths	2021-05-11	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.05.12/Release_No_-_452_English-page-001.jpg
54fb84a0e05948e3415cdfb9c2d90f37	Press Release - 2021.05.11	2021-05-11	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.12/Release_No_-_451_English_1-page-001.jpg
4deb5a2a55d7858b7d35224093e4e9c5	Press Release - 2021.05.11 - Quarantine measures for travellers arriving from overseas during the pandemic of Covid 19	2021-05-11	Press Release	Quarantine measures for travellers arriving from overseas during the pandemic of Covid 19	https://www.dgi.gov.lk/images/2021.05.12/11.05.2021_Quarantine_measures_for_travellers_arriving_from_overseas-page-001.jpg
23eda9e80f7d0b9b262dc1d8fc1725b8	Press Release - 2021.05.11 - Isolated lifting and newly isolated areas	2021-05-11	Press Release	Isolated lifting and newly isolated areas	https://www.dgi.gov.lk/images/2021.05.12/Press_Release_-_450_English-page-001.jpg
88366eef134f4be4b4d68a55a9567cf6	Press Release - 2021.05.10 - Covid 19 infection deaths	2021-05-10	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.05.11/Release_No_-_449_English-page-001.jpg
1e1a19452f1d799a2ab50a155b1cdcb7	Press Release - 2021.05.10	2021-05-10	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.11/Release_No_-_448_English-page-001.jpg
67ea87054be8f84781126beaf3676ace	Press Release - 2021.05.10 - Isolated lifting and newly isolated areas	2021-05-10	Press Release	Isolated lifting and newly isolated areas	https://www.dgi.gov.lk/images/2021.05.10/Release_No_-_446_English-page-001.jpg
29e0d0c5092415c3a7df4740617916a4	Press Release - 2021.05.09 - Covid 19 Infection deaths	2021-05-09	Press Release	Covid 19 Infection deaths	https://www.dgi.gov.lk/images/2021.05.10/Release_No_-_445_English-page-001.jpg
67ee72b79ceeda37d0b7523e99bec757	Press Release - 2021.05.09	2021-05-09	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.10/Releae_No_-_444_English-page-001.jpg
3e46ed0d16618ad70ad7785f2cd53e0d	Press Release - 2021.05.09	2021-05-09	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.10/Release_No_-_443_English.docx-page-001.jpg
c280fbd94c3d4a8dbeb79a14129de9a3	Press Release - 2021.05.09 - 20 GN Divisions in Rathnapura and Nuwara Eliya Districts newly Isolated:Isolation on 01 GN Division in Kaluthara District lifted	2021-05-09	Press Release	20 GN Divisions in Rathnapura and Nuwara Eliya Districts newly Isolated:Isolation on 01 GN Division in Kaluthara District lifted	https://www.dgi.gov.lk/images/2021.05.10/Release_No_-_442_English-page-001.jpg
8b55f7d3de6af78f02c318f13b47cc29	Press Release - 2021.05.08 - Covid 19 Infection deaths	2021-05-08	Press Release	Covid 19 Infection deaths	https://www.dgi.gov.lk/images/2021.05.10/Release_No_-_441_English-page-001.jpg
32c6c63019f0faa150a44943ea63d003	Press Release - 2021.05.08	2021-05-08	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.10/Release_No_-_440_English-page-001.jpg
f76390f2c54f613040268b409b5e1cf1	Press Release - 2021.05.08	2021-05-08	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.10/Release_No_-_439_English-page-001.jpg
331e0f9bfab8bdccf2c62c98577226a9	Press Release - 2021.05.08 - Isolated lifting and newly isolated areas	2021-05-08	Press Release	Isolated lifting and newly isolated areas	https://www.dgi.gov.lk/images/2021.05.10/Rlease_No_-_438_English-page-001.jpg
7c7d4eb8bccfa81a38fb8a3d66decd53	Press Release - 2021.05.07 - Covid 19 infection deaths	2021-05-07	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.05.08/Release_No_-_437_English-page-001.jpg
342a7fc93934414196fd30386bcc3c65	Press Release - 2021.05.07	2021-05-07	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.08/Release_No_-_436_English_1-page-001.jpg
97e56058bf5ce6d89c50fb37757f31dc	Press Release - 2021.05.07	2021-05-07	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.08/Release_No_-_435_English-page-001.jpg
93d797a13abdbeecf46864d5a7ded0e1	Press Release - 2021.05.07 - Twelve Grama Niladhari Divisions in Colombo ,Gampaha and Kaluthara Districts newly isolated : Isolation on Five Grama Niladhari Divisions in Kaluthara Districts now lifted	2021-05-07	Press Release	Twelve Grama Niladhari Divisions in Colombo ,Gampaha and Kaluthara Districts newly isolated : Isolation on Five Grama Niladhari Divisions in Kaluthara Districts now lifted	https://www.dgi.gov.lk/images/2021.05.06/Release_No_-_434_English-page-001.jpg
497c46c44dd78549d21e8bb2cde0bb6c	Press Release - 2021.05.06 - Covid 19 infection deaths	2021-05-06	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.05.06/Release_No_-_433_English-page-001.jpg
c17483c78e37a6afa574d1a29aa99347	Press Release - 2021.05.06	2021-05-06	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.06/Release_No_-_432_English-page-001.jpg
14acd5d930e5c3390d8278dc346b0fb9	Press Release - 2021.05.06	2021-05-06	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.06/Release_No_-_431_English-page-001.jpg
17c3ca34f36383bf49c1fabbd8b30be7	Press Release - 2021.05.06 - Two Grama Niladhari Divisions in Nuwara Eliya and Trincomalee Districts Isolated	2021-05-06	Press Release	Two Grama Niladhari Divisions in Nuwara Eliya and Trincomalee Districts Isolated	https://www.dgi.gov.lk/images/2021.05.06/Release_No_-_430_English-page-001.jpg
0267c8a1d23ef679a90e17f01ef33996	Press Release - 2021.05.05 - Covid 19 infection deaths	2021-05-05	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.05.06/Release_No_-_429_English-page-001.jpg
c63d727fdcf6665bbbaff5e6ae4041c1	Press Release - 2021.05.05	2021-05-05	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.06/Release_No_-_428_English-page-001.jpg
a6e16845122095d17a17103a8fa40177	Press Release - 2021.05.05	2021-05-05	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.06/Release_No_-_427_English-page-001.jpg
0916b5963f3e327d99a6034ce63790a5	Press Release - 2021.05.05 - Covid 19 infection deaths( 2021.05.04)	2021-05-05	Press Release	Covid 19 infection deaths( 2021.05.04)	https://www.dgi.gov.lk/images/2021.05.06/Press_Release_-_426_English-page-001.jpg
0fc5cb5337bfc08192bf9f0c8df3762e	Press Release - 2021.05.05 - 14 GN Divisions in Colombo ,Gampaha ,Rathnapura and Vavuniya Districts newly isolated	2021-05-05	Press Release	14 GN Divisions in Colombo ,Gampaha ,Rathnapura and Vavuniya Districts newly isolated	https://www.dgi.gov.lk/images/2021.05.04/Release_No_-_425_English-page-001.jpg
322e287606badad4acbc25665b19ef89	Press Release - 2021.05.04	2021-05-04	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.04/Release_No_-_424_English-page-001.jpg
59e38a3848620a5bbf335332ce10e735	Press Release - 2021.05.04	2021-05-04	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.04/Release_No_-_423_English-page-001.jpg
cebf5cb04e5e807efefa393d42e81e4f	Press Release - 2021.05.04 - Nine GN Divisions in five Districts newly isolated	2021-05-04	Press Release	Nine GN Divisions in five Districts newly isolated	https://www.dgi.gov.lk/images/2021.05.04/Press_Release_-_422_English-page-001.jpg
bc551c1c2d743dd385345604b2d58c93	Press Release - 2021.05.03	2021-05-03	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.04/Release_No_-_421_English-page-001.jpg
a407defb70444c1ac111ccd1cde39b3c	Press Release - 2021.05.03 - Covid 19 infection deaths	2021-05-03	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.05.04/Press_Release_-_420_English-page-001.jpg
39e0cf1dbe8592d6ca08659df7dda1a5	Press Release - 2021.05.03	2021-05-03	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.04/Release_No_-_419_English-page-001.jpg
9b3c34daa70e46bae1365c431c46e10a	Press Release - 2021.05.03 - Piliyandala Police Area released from isolation	2021-05-03	Press Release	Piliyandala Police Area released from isolation	https://www.dgi.gov.lk/images/2021.05.04/Press_Release_-_418_English-page-001.jpg
05580f98befbc589e0616a6e3ce02cdc	Press Release - 2021.05.03 - Newly Isolated Grama Niladhari Divisions in Colombo,Gampaha,Kaluthara,Nuwara Eliya and Batticaloa Districts	2021-05-03	Press Release	Newly Isolated Grama Niladhari Divisions in Colombo,Gampaha,Kaluthara,Nuwara Eliya and Batticaloa Districts	https://www.dgi.gov.lk/images/2021.05.04/Release_No_-_417_English-page-001.jpg
0a044e907e2c6df916072d801d4bdac0	Press Release - 2021.05.02 - Covid 19 infection deaths	2021-05-02	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.05.04/Release_No_-_416_English-page-001.jpg
7c301bfd746e63391876c0cb2fe2af0a	Press Release - 2021.05.02	2021-05-02	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.04/Release_No_-_415_English-page-001.jpg
7b7718e658689157f4bbec703608ccc2	Press Release - 2021.05.02	2021-05-02	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.04/Release_No_-_414_English-page-001.jpg
f42abec7f932971623c7f45efd66abb1	Press Release - 2021.05.02 - Isolated Grama Niladhari Divisions in Colombo,Kaluthara,Trincomalee and Nuwara Eliya Districts	2021-05-02	Press Release	Isolated Grama Niladhari Divisions in Colombo,Kaluthara,Trincomalee and Nuwara Eliya Districts	https://www.dgi.gov.lk/images/2021.05.04/Release_No_-_413_English_1-page-001.jpg
3f6ec708eecda64ab490d37c9562325f	Press Release - 2021.05.01 -Covid 19 infection deaths	2021-05-01	Press Release	Covid 19 infection deaths	https://www.dgi.gov.lk/images/2021.05.01/Release_No_-_412_English-page-001.jpg
2603708ca36649e1f229c34200cea667	Press Release - 2021.05.01	2021-05-01	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.01/Press_Release_-_411_English-page-001.jpg
36d5e4ef02aa170834e43fccc0132d1c	Press Release - 2021.05.01	2021-05-01	Press Release	Press Release	https://www.dgi.gov.lk/images/2021.05.01/Release_No_-_410_English-page-001.jpg
31e4dd1858e5e95fdf7a4ac128baa5a5	Press Release - 2021.05.01 - Guidelines effective from May 01 to curb COVID	2021-05-01	Press Release	Guidelines effective from May 01 to curb COVID	https://www.dgi.gov.lk/images/2021.05.01/Press_Release_-_409_English-page-001.jpg
4a86d76176b21c43dd25c309f5e2153e	Press Release - 2021.05.01 - 13 Grama Niladhari Divisions in Kaluthara and Polonnaruwa Districts isolated	2021-05-01	Press Release	13 Grama Niladhari Divisions in Kaluthara and Polonnaruwa Districts isolated	https://www.dgi.gov.lk/images/2021.05.01/Press_Release_408_-English-page-001.jpg
